,drugName,condition,avg_score
2264,Desvenlafaxine,bipolar disorde,0.5539042498719918
2265,Desvenlafaxine,depression,0.5182425588281129
2266,Desvenlafaxine,major depressive disorde,0.32053005238489113
2267,Desvenlafaxine,not listed / othe,0.5375746714456392
2268,Desvenlafaxine,obesity,0.71526284348865
2269,Desvenlafaxine,panic disorde,0.7235439068100359
2270,Desvenlafaxine,post traumatic stress disorde,0.689274193548387
2271,Desvenlafaxine,postmenopausal symptoms,0.7616935483870968
2272,Desvenlafaxine,ibromyalgia,0.598966087675765
2273,Desyrel,anxiety,0.7791218637992832
2274,Desyrel,depression,0.6124850657108721
2275,Desyrel,insomnia,0.3848438300051203
2276,Desyrel,major depressive disorde,0.10510752688172043
2277,Desyrel,sedation,0.7259728622631849
2278,Desyrel,ibromyalgia,0.454226403823178
2279,Desyrel Dividose,insomnia,0.1811827956989247
2280,Desyrel Dividose,sedation,0.7762544802867384
2281,Detrol,overactive bladde,0.49494474313022696
2282,Detrol,urinary incontinence,0.4004032258064516
2283,Detrol LA,overactive bladde,0.49092741935483875
2284,Detrol LA,urinary incontinence,0.4937455197132616
2285,Devrom,gas,0.7532258064516129
2286,Dexamethasone,addison's disease,0.7379330943847072
2287,Dexamethasone,allergic rhinitis,0.7620967741935484
2288,Dexamethasone,asthma,0.7065412186379928
2289,Dexamethasone,cerebral edema,0.6968637992831541
2290,Dexamethasone,croup,0.7262544802867383
2291,Dexamethasone,dermatitis herpeti,0.7524193548387097
2292,Dexamethasone,eczema,0.7556451612903226
2293,Dexamethasone,inflammatory conditions,0.5024705581157194
2294,Dexamethasone,lymphoma,0.7564516129032258
2295,Dexamethasone,macular edema,0.0024193548387096775
2296,Dexamethasone,multiple myeloma,0.0016129032258064516
2297,Dexamethasone,multiple sclerosis,0.7653225806451613
2298,Dexamethasone,"nausea/vomiting, chemotherapy induced",0.6093548387096772
2299,Dexamethasone,not listed / othe,0.3675627240143369
2300,Dexamethasone / neomycin / polymyxin b,blepharitis,0.7516129032258064
2301,Dexamethasone / neomycin / polymyxin b,"conjunctivitis, bacterial",0.7620967741935484
2302,Dexamethasone / tobramycin,"conjunctivitis, bacterial",0.48883512544802876
2303,Dexamethasone / tobramycin,postoperative ocular inflammation,0.7025089605734767
2304,Dexamethasone Intensol,inflammatory conditions,0.7637096774193548
2305,Dexamethasone Intensol,"nausea/vomiting, chemotherapy induced",0.700089605734767
2306,Dexasone,lymphoma,0.7564516129032258
2307,Dexbrompheniramine / pseudoephedrine,allergic rhinitis,0.7553418803418803
2308,Dexbrompheniramine / pseudoephedrine,cold symptoms,0.7545161290322581
2309,Dexbrompheniramine / pseudoephedrine,nasal congestion,0.7572580645161291
2310,Dexbrompheniramine / pseudoephedrine,sinus symptoms,0.7544354838709677
2311,Dexchlorpheniramine,allergic reactions,0.7516129032258064
2312,Dexchlorpheniramine,allergic rhinitis,0.38064516129032255
2313,Dexchlorpheniramine / dextromethorphan / pseudoephedrine,sinusitis,0.7222222222222222
2314,Dexedrine,adhd,0.657492136639602
2315,Dexedrine,hypersomnia,0.7355734767025089
2316,Dexedrine,narcolepsy,0.6708653353814643
2317,Dexedrine,"sexual dysfunction, ssri induced",0.7838709677419355
2318,Dexilant,19</span> users found this comment helpful.,0.7375448028673834
2319,Dexilant,barrett's esophagus,0.6966646754281163
2320,Dexilant,erosive esophagitis,0.7632019115890083
2321,Dexilant,gerd,0.45835263303005236
2322,Dexlansoprazole,barrett's esophagus,0.6605390129583679
2323,Dexlansoprazole,erosive esophagitis,0.6810135404221426
2324,Dexlansoprazole,gerd,0.4955270925574531
2325,Dexmethylphenidate,adhd,0.5512286147138159
2326,Dexmethylphenidate,auditory processing disorde,0.42405913978494625
2327,Dexpak Taperpak,eczema,0.7556451612903226
2328,Dexpanthenol,dry skin,0.7629032258064516
2329,Dextroamphetamine,adhd,0.6523178895214
2330,Dextroamphetamine,hypersomnia,0.43924731182795695
2331,Dextroamphetamine,narcolepsy,0.7188956093189964
2332,Dextroamphetamine,"sexual dysfunction, ssri induced",0.7675627240143369
2333,Dextroamphetamine,atigue,0.4301747311827957
2334,Dextromethorphan,cough,0.1891804747634996
2335,Dextromethorphan / guaifenesin,cough,0.4160282258064516
2336,Dextromethorphan / guaifenesin,expectoration,0.01590501792114695
2337,Dextromethorphan / guaifenesin / phenylephrine,cough and nasal congestion,0.5008064516129033
2338,Dextromethorphan / guaifenesin / pseudoephedrine,cough and nasal congestion,0.7409856630824373
2339,Dextromethorphan / phenylephrine / pyrilamine,cold symptoms,0.7516129032258064
2340,Dextromethorphan / promethazine,cold symptoms,0.7540322580645161
2341,Dextromethorphan / promethazine,cough,0.4529928315412186
2342,Dextromethorphan / quinidine,pseudobulbar affect,0.7044444444444444
2343,Dextrostat,"sexual dysfunction, ssri induced",0.771774193548387
2344,Diamox,epilepsy,0.7480286738351254
2345,Diamox,glaucoma,0.362916026625704
2346,Diamox,mountain sickness / altitude sickness,0.8008064516129032
2347,Diamox,pseudotumor cerebri,0.4614583333333333
2348,Diamox Sequels,edema,0.45775089605734764
2349,Diamox Sequels,pseudotumor cerebri,0.7351254480286739
2350,Diastat,muscle spasm,0.8016129032258065
2351,Diastat,seizures,0.18360215053763437
2352,Diastat AcuDial,seizures,0.11917562724014338
2353,Diazepam,alcohol withdrawal,0.6839221710189453
2354,Diazepam,anxiety,0.7087976140276899
2355,Diazepam,borderline personality disorde,0.728673835125448
2356,Diazepam,endoscopy or radiology premedication,0.48212365591397854
2357,Diazepam,icu agitation,0.7532258064516129
2358,Diazepam,light anesthesia,0.7310931899641577
2359,Diazepam,light sedation,0.5962365591397849
2360,Diazepam,meniere's disease,0.7716717869943677
2361,Diazepam,muscle spasm,0.6751647589316684
2362,Diazepam,night terrors,0.772715053763441
2363,Diazepam,not listed / othe,0.7352449223416965
2364,Diazepam,seizure prevention,0.7174133811230585
2365,Diazepam,seizures,0.35388291517323783
2366,Diazepam,status epilepticus,0.7516129032258064
2367,Diazepam,temporomandibular joint disorde,0.7523148148148148
2368,Diazepam,tetanus,0.14372759856630826
2369,Diazepam Intensol,anxiety,0.8048387096774193
2370,Diazepam Intensol,muscle spasm,0.782078853046595
2371,Diazoxide,hypoglycemia,0.7238351254480286
2372,Dibucaine,anal itching,0.7540322580645161
2373,Dibucaine,"burns, external",0.7318996415770609
2374,Dibucaine,hemorrhoids,0.7531063321385902
2375,Dibucaine,local anesthesia,0.7637096774193548
2376,Dichlorphenamide,hypokalemic periodic paralysis,0.7222222222222222
2377,Diclegis,nausea/vomiting of pregnancy,0.4531665288116901
2378,Diclofenac,ankylosing spondylitis,0.4866935483870967
2379,Diclofenac,back pain,0.5315432098765432
2380,Diclofenac,keratosis,0.2422715053763441
2381,Diclofenac,migraine,0.6456818569721795
2382,Diclofenac,muscle pain,0.614434669273379
2383,Diclofenac,not listed / othe,0.45913978494623653
2384,Diclofenac,osteoarthritis,0.6454893384363041
2385,Diclofenac,pain,0.5817584702779468
2386,Diclofenac,period pain,0.5977643369175627
2387,Diclofenac,rheumatoid arthritis,0.49176406420445695
2388,Diclofenac,sciatica,0.505047789725209
2389,Diclofenac,zen shoulde,0.728285543608124
2390,Diclofenac / misoprostol,osteoarthritis,0.5285961768219833
2391,Diclofenac / misoprostol,rheumatoid arthritis,0.48788530465949814
2392,Diclofenac / misoprostol,sciatica,0.6914618535586278
2393,Dicloxacillin,bone infection,0.08736559139784945
2394,Dicloxacillin,skin or soft tissue infection,0.75
2395,Dicyclomine,irritable bowel syndrome,0.5803569013322513
2396,Dicyclomine,noninfectious colitis,0.5989471326164875
2397,Didrex,obesity,0.6455047789725209
2398,Dienogest / estradiol,birth control,0.41152553763440863
2399,Dienogest / estradiol,menorrhagia,0.5003584229390681
2400,Diethylpropion,not listed / othe,0.7246415770609319
2401,Diethylpropion,obesity,0.7366476787847756
2402,Differin,acne,0.5264252027919261
2403,Dificid,clostridial infection,0.7521804062126641
2404,Diflorasone,eczema,0.7222222222222222
2405,Diflorasone,skin rash,0.7596774193548388
2406,Diflucan,candida urinary tract infection,0.7343189964157706
2407,Diflucan,candidemia,0.7476105137395459
2408,Diflucan,esophageal candidiasis,0.8008064516129032
2409,Diflucan,"onychomycosis, toenail",0.8141129032258064
2410,Diflucan,oral thrush,0.7661290322580645
2411,Diflucan,tinea versicol,0.05878136200716846
2412,Diflucan,vaginal yeast infection,0.4621111751152074
2413,Diflunisal,osteoarthritis,0.7397401433691756
2414,Diflunisal,pain,0.382258064516129
2415,Diflunisal,rheumatoid arthritis,0.4096326164874552
2416,Difluprednate,postoperative ocular inflammation,0.15259856630824373
2417,Difluprednate,uveitis,0.7681451612903225
2418,Digoxin,atrial fibrillation,0.45197132616487457
2419,Digoxin,heart failure,0.4168906810035842
2420,Dihydroergotamine,cluster headaches,0.7415546594982079
2421,Dihydroergotamine,migraine,0.5152877339705297
2422,Dilantin,3</span> users found this comment helpful.,0.0024193548387096775
2423,Dilantin,anxiety,0.19811827956989242
2424,Dilantin,epilepsy,0.5272998805256869
2425,Dilantin,neurosurgery,0.7041218637992831
2426,Dilantin,peripheral neuropathy,0.00967741935483871
2427,Dilantin,seizures,0.553304870335231
2428,Dilantin,trigeminal neuralgia,0.7194444444444444
2429,Dilaudid,13</span> users found this comment helpful.,0.760483870967742
2430,Dilaudid,8</span> users found this comment helpful.,0.7564516129032258
2431,Dilaudid,chronic pain,0.6852259150646248
2432,Dilaudid,cough,0.7645161290322581
2433,Dilaudid,pain,0.6299852347782963
2434,Dilaudid-HP,anesthetic adjunct,0.7568548387096774
2435,Dilaudid-HP,chronic pain,0.012903225806451613
2436,Dilaudid-HP,pain,0.5083333333333333
2437,Dilt-XR,atrial fibrillation,0.7838709677419355
2438,Diltiazem,angina pectoris prophylaxis,0.5099462365591397
2439,Diltiazem,atrial fibrillation,0.5373330074942978
2440,Diltiazem,atrial flutte,0.07295400238948625
2441,Diltiazem,high blood pressure,0.4829324655725335
2442,Diltiazem,not listed / othe,0.6984767025089605
2443,Diltiazem,raynaud's syndrome,0.7444444444444445
2444,Diltiazem,supraventricular tachycardia,0.5025729646697389
2445,Dimenhydrinate,insomnia,0.7514934289127838
2446,Dimenhydrinate,motion sickness,0.7212978683267308
2447,Dimenhydrinate,nausea/vomiting,0.7643625192012289
2448,Dimenhydrinate,not listed / othe,0.7222222222222222
2449,Dimetapp Children's Cold & Cough,cough and nasal congestion,0.0016129032258064516
2450,Dimethyl fumarate,multiple sclerosis,0.514136200716846
2451,Dimethyl sulfoxide,not listed / othe,0.7540322580645161
2452,Dinoprostone,labor induction,0.3472222222222222
2453,Diosmiplex,dietary supplementation,0.7254480286738352
2454,Diovan,33</span> users found this comment helpful.,0.7766129032258065
2455,Diovan,high blood pressure,0.43779694923730933
2456,Diovan,left ventricular dysfunction,0.7439964157706094
2457,Diovan HCT,high blood pressure,0.4516210492016944
2458,Diphenhydramine,allergic reactions,0.5153012459464072
2459,Diphenhydramine,allergic rhinitis,0.44083034647550773
2460,Diphenhydramine,cold symptoms,0.4189964157706093
2461,Diphenhydramine,cough,0.4565412186379928
2462,Diphenhydramine,insomnia,0.44641577060931903
2463,Diphenhydramine,motion sickness,0.735931899641577
2464,Diphenhydramine,nausea/vomiting,0.48387096774193544
2465,Diphenhydramine,urticaria,0.2929510155316607
2466,Diphenhydramine / hydrocortisone,pruritus,0.7516129032258064
2467,Diphenhydramine / naproxen,insomnia,0.6234767025089605
2468,Diphenhydramine / naproxen,pain,0.48361335125448024
2469,Diphenhydramine / phenylephrine,allergic rhinitis,0.7516129032258064
2470,Diphenhydramine / pseudoephedrine,allergic rhinitis,0.7246415770609319
2471,Diphenidol,vertig,0.7612903225806451
2472,Diprivan,5</span> users found this comment helpful.,0.7540322580645161
2473,Diprivan,anesthesia,0.6615591397849462
2474,Diprolene AF,atopic dermatitis,0.735931899641577
2475,Diprosone,dermatological disorders,0.782258064516129
2476,Disopyramide,arrhythmia,0.7096550179211469
2477,Disulfiram,alcohol dependence,0.7177152444139403
2478,Ditropan,overactive bladde,0.19846855653307263
2479,Ditropan,urinary incontinence,0.4617204301075268
2480,Ditropan XL,overactive bladde,0.7645161290322581
2481,Ditropan XL,prostatitis,0.7137992831541218
2482,Diurex Water Capsules,edema,0.0016129032258064516
2483,Divalproex sodium,bipolar disorde,0.4057172659050179
2484,Divalproex sodium,borderline personality disorde,0.7230286738351255
2485,Divalproex sodium,epilepsy,0.51123698583376
2486,Divalproex sodium,hyperekplexia,0.7629032258064516
2487,Divalproex sodium,mania,0.4801194743130227
2488,Divalproex sodium,migraine prevention,0.43094982078853045
2489,Divigel,postmenopausal symptoms,0.3975806451612903
2490,Doans Pills Extra Strength,pain,0.7596774193548388
2491,Doc-Q-Lax,"constipation, acute",0.6968637992831541
2492,Docetaxel,breast cance,0.1774731182795699
2493,Docetaxel,"breast cancer, metastatic",0.7399641577060931
2494,Docetaxel,solid tumors,0.14130824372759856
2495,Docosanol,herpes simplex,0.4178005455242218
2496,Doculax,"constipation, acute",0.02939068100358423
2497,Docusate,constipation,0.43334826762246115
2498,Docusate / senna,"constipation, acute",0.5269862604540024
2499,Dofetilide,arrhythmia,0.6060334528076463
2500,Dolgic Plus,headache,0.5674091141833076
2501,Dolobid,osteoarthritis,0.7508064516129032
2502,Dolobid,pain,0.010483870967741936
2503,Dolophine,chronic pain,0.7702956989247312
2504,Dolophine,opiate withdrawal,0.7775313620071684
2505,Dolophine,pain,0.783673835125448
2506,Dolutegravir,hiv infection,0.49547491039426517
2507,Donepezil,alzheimer's disease,0.37268145161290317
2508,Donepezil,lewy body dementia,0.7527180406212665
2509,Donepezil,mild cognitive impairment,0.3756272401433691
2510,Dong quai,headache,0.010483870967741936
2511,Donnatal,duodenal ulce,0.7310931899641577
2512,Donnatal,enterocolitis,0.7685483870967742
2513,Donnatal,irritable bowel syndrome,0.7698178016726404
2514,Doral,insomnia,0.7302867383512545
2515,Dornase alfa,cystic fibrosis,0.7572580645161291
2516,Doryx,acne,0.5232875348466746
2517,Doryx,bronchiectasis,0.7327060931899642
2518,Doryx,"lyme disease, neurologic",0.42553763440860215
2519,Doryx,rosacea,0.771774193548387
2520,Dorzolamide,"glaucoma, open angle",0.3814874551971326
2521,Dorzolamide / timolol,"glaucoma, open angle",0.09734767025089607
2522,Dostinex,hyperprolactinemia,0.6048499103942652
2523,Dovonex,plaque psoriasis,0.7033154121863799
2524,Dovonex,psoriasis,0.47881720430107527
2525,Doxazosin,benign prostatic hyperplasia,0.5978149986214502
2526,Doxazosin,high blood pressure,0.4316606929510155
2527,Doxazosin,not listed / othe,0.38651433691756276
2528,Doxepin,anxiety,0.4507168458781362
2529,Doxepin,depression,0.5836836102965136
2530,Doxepin,dermatitis,0.0
2531,Doxepin,insomnia,0.4657361455748553
2532,Doxepin,irritable bowel syndrome,0.5080645161290321
2533,Doxepin,major depressive disorde,0.7943548387096775
2534,Doxepin,not listed / othe,0.7685483870967742
2535,Doxepin,pruritus,0.7230286738351255
2536,Doxepin,reflex sympathetic dystrophy syndrome,0.05958781362007168
2537,Doxepin,urticaria,0.6756160394265233
2538,Doxorubicin,breast cance,0.7351254480286739
2539,Doxorubicin,cance,0.7556451612903226
2540,Doxorubicin,lymphoma,0.09059139784946237
2541,Doxy 100,acne,0.6449641577060932
2542,Doxy 100,bacterial infection,0.6996863799283154
2543,Doxy 100,chlamydia infection,0.7983870967741935
2544,Doxy 100,lyme disease,0.012096774193548387
2545,Doxy 100,"lyme disease, neurologic",0.7302867383512545
2546,Doxy 100,malaria,0.7556451612903226
2547,Doxy 100,prostatitis,0.7540322580645161
2548,Doxy 100,rosacea,0.793189964157706
2549,Doxy 100,upper respiratory tract infection,0.028225806451612902
2550,Doxycycline,acne,0.5110063642411063
2551,Doxycycline,bacterial infection,0.4136666666666667
2552,Doxycycline,bronchiectasis,0.7327060931899642
2553,Doxycycline,bronchitis,0.29820788530465947
2554,Doxycycline,bullous pemphigoid,0.7222222222222222
2555,Doxycycline,chlamydia infection,0.47515164047422115
2556,Doxycycline,ehrlichiosis,0.7516129032258064
2557,Doxycycline,gastroenteritis,0.0008064516129032258
2558,Doxycycline,lyme disease,0.5509333930704899
2559,Doxycycline,"lyme disease, arthritis",0.11191756272401435
2560,Doxycycline,"lyme disease, neurologic",0.6083870967741936
2561,Doxycycline,malaria,0.43539426523297486
2562,Doxycycline,malaria prevention,0.056765232974910394
2563,Doxycycline,not listed / othe,0.028584229390681
2564,Doxycycline,ocular rosacea,0.39372759856630823
2565,Doxycycline,pelvic inflammatory disease,0.16827956989247309
2566,Doxycycline,pneumonia,0.2956690561529271
2567,Doxycycline,prostatitis,0.35307646356033456
2568,Doxycycline,q feve,0.7222222222222222
2569,Doxycycline,rheumatoid arthritis,0.38266129032258067
2570,Doxycycline,rosacea,0.5946919992710041
2571,Doxycycline,skin or soft tissue infection,0.47169738863287247
2572,Doxycycline,upper respiratory tract infection,0.34278673835125445
